run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
2483,BD,ND,7,15,0.916903,0.584955,0.211708,14,3,91,0,90,7560
2484,BD,ND,5,20,0.964641,0.524078,0.100352,6,2,71,0,77,7680
2485,BD,ND,3,15,0.992024,0.665126,0.102489,7,2,54,0,79,6720
2486,BD,ND,7,10,0.953601,0.433691,0.167609,5,4,32,0,71,800
2487,BD,ND,7,5,0.829765,0.644008,0.248712,10,2,96,0,80,3200
2488,BD,ND,7,10,0.951155,0.634399,0.286065,4,2,192,0,70,2560
2489,BD,ND,5,10,0.822412,0.588761,0.201623,12,3,67,0,87,4320
2490,BD,ND,5,10,0.976267,0.5295,0.100729,2,2,41,0,66,1280
2491,BD,ND,7,20,0.849955,0.524906,0.12453,6,3,52,0,74,4320
2492,BD,ND,5,5,0.880557,0.400728,0.271311,11,3,216,216,54,1980
2493,BD,ND,5,10,0.935785,0.468098,0.252278,7,4,131,131,54,1120
2494,BD,ND,7,10,0.904214,0.507778,0.117277,7,4,16,0,74,1120
2495,BD,ND,5,20,0.9445,0.469005,0.226914,7,3,126,0,76,5040
2496,BD,ND,7,15,0.943678,0.544559,0.213864,9,2,132,0,82,8640
2497,BD,ND,5,20,0.87032,0.620465,0.201475,9,3,92,0,81,6480
2498,BD,ND,5,20,0.904023,0.634459,0.124707,10,3,48,0,82,7200
2499,BD,ND,3,15,0.811618,0.481801,0.106619,12,4,14,0,87,2880
2500,BD,ND,5,15,0.942783,0.551444,0.139118,12,2,75,0,86,11520
2501,BD,ND,3,10,0.952031,0.621508,0.144815,7,4,15,0,74,1120
2502,BD,ND,5,5,0.945886,0.56809,0.225119,13,4,105,105,54,1040
2503,BD,ND,7,20,0.829211,0.600743,0.172014,2,3,78,0,65,1440
2504,BD,ND,7,5,0.899757,0.604683,0.143003,8,4,8,0,77,640
2505,BD,ND,7,20,0.823841,0.572292,0.20553,1,4,62,15,57,320
2506,BD,ND,5,20,0.954649,0.595754,0.264022,6,3,166,0,72,4320
2507,BD,ND,5,15,0.897829,0.618582,0.13458,7,3,32,0,77,3780
2508,BD,ND,3,15,0.864734,0.594009,0.114428,14,4,16,0,91,3360
2509,BD,ND,7,10,0.951482,0.630211,0.207221,11,4,44,0,84,1760
2510,BD,ND,7,10,0.853357,0.462442,0.124257,12,3,25,0,85,4320
2511,BD,ND,5,15,0.80926,0.545076,0.132789,9,4,28,0,79,2160
2512,BD,ND,5,5,0.842969,0.599472,0.130884,3,2,25,0,69,960
2513,BD,ND,5,10,0.94215,0.424046,0.247289,10,2,162,0,83,6400
2514,BD,ND,7,15,0.816321,0.553758,0.26499,11,4,176,0,82,2640
2515,BD,ND,5,15,0.814872,0.419933,0.168192,8,4,31,0,77,1920
2516,BD,ND,7,15,0.915045,0.67519,0.27144,9,4,168,0,78,2160
2517,BD,ND,5,10,0.991742,0.524293,0.297921,7,2,226,0,76,4480
2518,BD,ND,7,20,0.973668,0.475036,0.149455,5,2,105,0,75,6400
2519,BD,ND,5,5,0.916082,0.555339,0.273744,3,4,243,243,54,240
2520,BD,ND,5,5,0.91837,0.67754,0.216817,5,2,80,0,73,1600
2521,BD,ND,5,15,0.953006,0.555396,0.147264,4,3,46,0,73,2160
2522,BD,ND,7,15,0.910446,0.674713,0.266175,12,3,152,0,87,6480
2523,BD,ND,7,10,0.830417,0.538856,0.168367,1,2,59,0,67,640
2524,BD,ND,7,15,0.825292,0.693641,0.184473,9,4,34,0,80,2160
2525,BD,ND,7,5,0.994227,0.547357,0.279125,7,3,208,208,54,1260
2526,BD,ND,7,15,0.884451,0.617597,0.17487,9,4,28,0,78,2160
2527,BD,ND,7,5,0.854535,0.428508,0.148499,7,4,13,0,76,560
2528,BD,ND,5,10,0.898713,0.656664,0.25467,7,4,168,168,54,1120
2529,BD,ND,3,20,0.92601,0.655062,0.165222,1,2,107,0,66,1280
2530,BD,ND,5,10,0.956089,0.447013,0.27575,10,2,212,0,82,6400
2531,BD,ND,5,15,0.920708,0.402795,0.19298,14,3,78,0,93,7560
2532,BD,ND,7,15,0.843301,0.663604,0.172995,10,2,70,0,84,9600
2533,BD,ND,5,5,0.887359,0.674783,0.103329,1,3,8,0,57,180
2534,BD,ND,7,15,0.836838,0.600011,0.13695,5,3,58,0,75,2700
2535,BD,ND,7,5,0.804838,0.693141,0.214115,7,3,73,0,75,1260
2536,BD,ND,5,10,0.8067,0.479741,0.118536,13,3,26,0,87,4680
2537,BD,ND,5,5,0.884635,0.504808,0.103821,14,4,9,0,86,1120
2538,BD,ND,3,5,0.994172,0.499663,0.1955,3,2,53,0,69,960
2539,BD,ND,7,10,0.955483,0.556378,0.251602,3,4,177,177,54,480
2540,BD,ND,5,20,0.827626,0.626005,0.132942,15,4,24,0,93,4800
2541,BD,ND,5,5,0.876703,0.527793,0.201269,5,4,42,42,54,400
2542,BD,ND,5,5,0.907026,0.559256,0.16976,9,2,25,0,81,2880
2543,BD,ND,3,20,0.996439,0.582906,0.12433,4,3,40,0,70,2880
2544,BD,ND,7,5,0.997393,0.681534,0.147476,4,2,26,0,70,1280
2545,BD,ND,5,10,0.899582,0.599759,0.127452,14,2,36,0,90,8960
2546,BD,ND,7,10,0.876562,0.591513,0.298955,2,2,217,0,68,1280
2547,BD,ND,5,20,0.842921,0.532721,0.199281,5,3,91,0,71,3600
2548,BD,ND,7,15,0.905893,0.632852,0.151835,11,4,30,0,87,2640
2549,BD,ND,7,10,0.882161,0.448685,0.121263,13,3,23,0,91,4680
2550,BD,ND,7,5,0.906673,0.511509,0.25301,1,3,96,96,54,180
2551,BD,ND,7,15,0.970769,0.429804,0.20716,15,2,126,0,95,14400
2552,BD,ND,5,5,0.992856,0.58412,0.24841,2,4,148,148,54,160
2553,BD,ND,7,10,0.915179,0.406512,0.246654,7,2,132,0,76,4480
2554,BD,ND,7,10,0.8555,0.609963,0.206131,13,2,72,0,91,8320
2555,BD,ND,7,20,0.913832,0.544803,0.298512,12,3,243,0,85,8640
2556,BD,ND,5,15,0.844787,0.523154,0.25613,15,4,149,149,54,3600
2557,BD,ND,5,20,0.801272,0.660574,0.214879,15,3,107,0,93,10800
2558,BD,ND,7,10,0.951219,0.695622,0.294564,3,2,223,0,69,1920
2559,BD,ND,5,10,0.853002,0.530725,0.293355,5,2,214,0,75,3200
2560,BD,ND,5,5,0.805616,0.678182,0.102346,7,2,21,0,75,2240
2561,BD,ND,7,15,0.961334,0.668206,0.106659,15,4,13,0,93,3600
2562,BD,ND,5,20,0.918826,0.599933,0.252631,3,2,221,0,68,3840
2563,BD,ND,5,10,0.919669,0.510791,0.23323,11,2,116,0,86,7040
2564,BD,ND,7,15,0.891746,0.426201,0.216908,10,2,117,0,85,9600
2565,BD,ND,5,20,0.94771,0.627403,0.148602,8,4,34,0,78,2560
2566,BD,ND,7,15,0.982287,0.506562,0.243254,13,2,134,0,88,12480
2567,BD,ND,7,15,0.820352,0.612378,0.214785,3,3,83,0,67,1620
2568,BD,ND,7,15,0.839025,0.414131,0.20925,6,3,78,0,75,3240
2569,BD,ND,7,5,0.933363,0.679966,0.163589,11,4,17,0,82,880
2570,BD,ND,7,15,0.881256,0.438865,0.181591,14,3,63,0,93,7560
2571,BD,ND,7,10,0.902199,0.422906,0.236793,2,4,84,84,54,320
2572,BD,ND,5,15,0.838614,0.695347,0.296497,4,4,256,256,54,960
2573,BD,ND,7,5,0.919277,0.682209,0.142651,15,4,10,0,89,1200
2574,BD,ND,7,15,0.822681,0.6698,0.245117,6,4,118,0,72,1440
2575,BD,ND,7,5,0.823575,0.536933,0.26797,14,4,272,272,54,1120
2576,BD,ND,7,20,0.848262,0.652201,0.108025,10,3,33,0,82,7200
2577,BD,ND,5,20,0.999694,0.61528,0.198224,12,3,67,0,87,8640
2578,BD,ND,5,20,0.880429,0.471744,0.106794,12,2,72,0,87,15360
2579,BD,ND,7,20,0.905614,0.657285,0.136183,10,2,98,0,82,12800
2580,BD,ND,7,10,0.911063,0.422701,0.234236,6,3,61,0,74,2160
2581,BD,ND,5,20,0.849042,0.50845,0.253073,2,2,233,0,67,2560
2582,BD,ND,5,20,0.882189,0.481883,0.136974,9,2,82,0,82,11520
2583,BD,ND,7,5,0.942058,0.657775,0.298202,14,2,224,0,89,4480
2584,BD,ND,5,10,0.817039,0.48771,0.285108,10,2,167,0,85,6400
2585,BD,ND,3,10,0.887976,0.676218,0.180146,12,3,35,0,85,4320
2586,BD,ND,5,10,0.978457,0.627541,0.128238,10,2,57,0,83,6400
2587,BD,ND,7,5,0.995067,0.629432,0.125731,3,4,4,0,64,240
2588,BD,ND,3,5,0.841314,0.448302,0.261182,10,4,205,205,54,800
2589,BD,ND,5,15,0.976758,0.564327,0.109603,3,3,26,0,66,1620
2590,BD,ND,5,5,0.909726,0.447615,0.119948,4,2,19,0,69,1280
2591,BD,ND,5,5,0.920208,0.693487,0.248538,3,2,123,0,67,960
2592,BD,ND,7,20,0.954032,0.486292,0.199249,11,3,92,0,87,7920
2593,BD,ND,5,15,0.829856,0.407539,0.290192,6,3,179,0,77,3240
2594,BD,ND,5,20,0.801516,0.552648,0.197613,12,3,98,0,86,8640
2595,BD,ND,7,10,0.889314,0.624401,0.223681,6,2,93,0,74,3840
2596,BD,ND,3,5,0.995461,0.58237,0.252644,4,3,153,153,54,720
2597,BD,ND,7,20,0.890913,0.534423,0.210445,6,2,146,0,75,7680
2598,BD,ND,3,20,0.91989,0.607513,0.226742,15,4,102,102,54,4800
2599,BD,ND,5,10,0.897252,0.46622,0.299867,10,4,309,309,54,1600
2600,BD,ND,5,5,0.976176,0.461025,0.22905,6,2,72,0,72,1920
2601,BD,ND,3,15,0.978649,0.502895,0.191917,3,4,47,47,54,720
2602,BD,ND,3,5,0.80941,0.513664,0.264527,11,2,149,0,84,3520
2603,BD,ND,7,15,0.982868,0.480581,0.15291,5,3,52,0,73,2700
2604,BD,ND,5,10,0.972231,0.558318,0.164407,6,2,57,0,73,3840
2605,BD,ND,7,15,0.986508,0.642494,0.137485,7,4,12,0,73,1680
2606,BD,ND,5,5,0.826766,0.678478,0.216635,11,2,70,0,86,3520
2607,BD,ND,7,5,0.856534,0.652005,0.171665,4,3,19,0,68,720
2608,BD,ND,7,10,0.964505,0.548922,0.297869,5,2,207,0,73,3200
2609,BD,ND,7,20,0.829889,0.50952,0.121171,14,3,39,0,89,10080
2610,BD,ND,5,15,0.888355,0.6718,0.169358,15,4,30,0,90,3600
2611,BD,ND,5,5,0.858847,0.539413,0.155378,11,4,10,0,81,880
2612,BD,ND,3,20,0.831974,0.637318,0.116877,13,3,48,0,89,9360
2613,BD,ND,3,10,0.934355,0.521517,0.204506,2,3,62,0,67,720
2614,BD,ND,7,15,0.910399,0.69132,0.278606,2,4,201,201,54,480
2615,BD,ND,5,10,0.882941,0.601189,0.167595,1,4,20,0,60,160
2616,BD,ND,7,20,0.926741,0.671151,0.22723,13,2,164,0,91,16640
2617,BD,ND,3,15,0.919638,0.575097,0.266301,3,4,197,197,54,720
2618,BD,ND,5,5,0.908979,0.600397,0.188349,2,4,37,37,54,160
2619,BD,ND,5,5,0.904267,0.536829,0.202711,5,2,70,0,74,1600
2620,BD,ND,5,10,0.982461,0.645402,0.21704,1,3,64,26,56,360
2621,BD,ND,3,10,0.84217,0.41728,0.166861,15,2,64,0,93,9600
2622,BD,ND,5,20,0.981515,0.54633,0.116535,2,2,88,0,67,2560
2623,BD,ND,7,5,0.871616,0.575997,0.186253,3,2,43,0,65,960
2624,BD,ND,7,20,0.888361,0.400687,0.113326,9,3,32,0,80,6480
2625,BD,ND,7,20,0.851639,0.514348,0.198975,4,2,143,0,72,5120
2626,BD,ND,7,10,0.853502,0.544721,0.20444,1,4,52,52,54,160
2627,BD,ND,7,15,0.992266,0.461114,0.239842,9,4,118,0,77,2160
2628,BD,ND,7,15,0.992458,0.514408,0.201385,8,2,109,0,79,7680
2629,BD,ND,5,15,0.800028,0.539751,0.129372,1,2,81,0,61,960
2630,BD,ND,3,5,0.872844,0.427807,0.297307,15,4,379,379,54,1200
2631,BD,ND,7,15,0.832707,0.499108,0.279063,9,2,223,0,83,8640
2632,BD,ND,5,5,0.892888,0.468911,0.272929,15,3,213,213,54,2700
2633,BD,ND,3,10,0.922033,0.649667,0.125969,8,4,12,0,79,1280
2634,BD,ND,7,5,0.904742,0.670477,0.150237,13,4,9,0,84,1040
2635,BD,ND,3,20,0.810683,0.549338,0.204662,2,2,134,0,69,2560
2636,BD,ND,7,15,0.91441,0.632946,0.217118,13,4,77,77,54,3120
2637,BD,ND,7,10,0.963435,0.523043,0.196735,1,4,54,54,54,160
2638,BD,ND,7,15,0.942478,0.559185,0.257724,8,4,141,141,54,1920
2639,BD,ND,7,20,0.890259,0.455344,0.129659,7,2,84,0,77,8960
2640,BD,ND,5,10,0.848001,0.650319,0.232007,7,4,92,92,54,1120
2641,BD,ND,3,20,0.944109,0.514044,0.206103,8,3,101,0,80,5760
2642,BD,ND,5,20,0.980367,0.608169,0.233806,9,2,187,0,83,11520
2643,BD,ND,7,20,0.858142,0.626515,0.193538,7,3,66,0,78,5040
2644,BD,ND,5,15,0.959184,0.620862,0.113233,3,4,12,0,69,720
2645,BD,ND,5,20,0.909159,0.619117,0.226667,9,2,167,0,83,11520
2646,BD,ND,5,15,0.843404,0.698226,0.290855,4,3,196,0,72,2160
2647,BD,ND,7,10,0.984468,0.673638,0.191663,5,3,39,0,72,1800
2648,BD,ND,7,20,0.836459,0.442503,0.186685,10,3,75,0,82,7200
2649,BD,ND,5,20,0.817531,0.619019,0.242129,15,2,199,0,93,19200
2650,BD,ND,7,15,0.950138,0.69395,0.187745,7,4,59,0,79,1680
2651,BD,ND,5,20,0.996758,0.565509,0.113677,11,3,45,0,85,7920
2652,BD,ND,3,5,0.902371,0.553343,0.20565,13,4,51,51,54,1040
2653,BD,ND,5,10,0.87353,0.679011,0.266462,9,3,174,0,81,3240
2654,BD,ND,5,20,0.880089,0.460063,0.297218,14,3,248,0,91,10080
2655,BD,ND,5,10,0.812528,0.534433,0.112067,14,2,37,0,93,8960
2656,BD,ND,3,15,0.852101,0.438119,0.238922,6,3,126,50,68,3240
2657,BD,ND,3,5,0.880917,0.482843,0.103377,8,3,10,0,75,1440
2658,BD,ND,7,5,0.899991,0.641233,0.246323,1,4,162,162,54,80
2659,BD,ND,5,20,0.947063,0.459526,0.254184,9,4,194,0,79,2880
2660,BD,ND,5,15,0.927687,0.461832,0.275053,8,2,216,0,81,7680
2661,BD,ND,7,5,0.869887,0.532457,0.216215,2,3,67,67,54,360
2662,BD,ND,3,5,0.819849,0.406023,0.220327,7,4,82,82,54,560
2663,BD,ND,7,10,0.964773,0.480845,0.103657,3,2,30,0,71,1920
2664,BD,ND,7,5,0.814427,0.514224,0.299811,13,4,332,332,54,1040
2665,BD,ND,7,10,0.976661,0.590199,0.203413,5,2,78,0,72,3200
2666,BD,ND,7,15,0.946307,0.498572,0.116326,9,4,13,0,78,2160
2667,BD,ND,7,5,0.849322,0.485665,0.136642,4,3,13,0,68,720
2668,BD,ND,5,20,0.927078,0.537398,0.242966,14,4,149,0,93,4480
2669,BD,ND,7,20,0.850681,0.557598,0.287957,14,2,253,0,91,17920
2670,BD,ND,7,10,0.93109,0.527059,0.112011,9,3,18,0,80,3240
2671,BD,ND,5,10,0.904098,0.667785,0.208022,3,3,80,0,71,1080
2672,BD,ND,7,5,0.928039,0.416185,0.219576,14,4,59,59,54,1120
2673,BD,ND,5,20,0.937412,0.645005,0.158284,6,3,49,0,77,4320
2674,BD,ND,5,5,0.950537,0.609768,0.160263,13,2,35,0,89,4160
2675,BD,ND,3,15,0.863538,0.563862,0.178394,11,2,85,0,84,10560
2676,BD,ND,5,20,0.851807,0.572834,0.173149,3,3,67,0,71,2160
2677,BD,ND,7,10,0.819979,0.475867,0.183121,7,2,68,0,76,4480
2678,BD,ND,3,20,0.991369,0.600409,0.156841,15,2,97,0,93,19200
2679,BD,ND,7,20,0.922465,0.435589,0.204982,7,3,107,0,78,5040
2680,BD,ND,5,20,0.976832,0.66086,0.220421,14,4,64,0,93,4480
2681,BD,ND,7,5,0.935881,0.450053,0.216426,2,4,68,68,54,160
2682,BD,ND,7,5,0.82106,0.522087,0.1421,1,4,2,0,56,80
2683,BD,ND,7,15,0.836987,0.471698,0.29131,5,4,228,228,54,1200
2684,BD,ND,7,5,0.912175,0.673521,0.225983,12,2,108,0,87,3840
2685,BD,ND,3,20,0.959274,0.515634,0.157443,14,3,56,0,91,10080
2686,BD,ND,5,5,0.930269,0.602462,0.231763,2,3,100,100,54,360
2687,BD,ND,7,20,0.863007,0.465263,0.105561,1,2,81,0,61,1280
2688,BD,ND,7,20,0.829415,0.516872,0.235356,15,3,120,0,91,10800
2689,BD,ND,7,10,0.954688,0.597072,0.166505,10,4,18,0,81,1600
2690,BD,ND,7,15,0.919795,0.583885,0.276315,12,4,175,175,54,2880
2691,BD,ND,7,5,0.945186,0.470496,0.188145,10,3,47,0,80,1800
2692,BD,ND,7,5,0.827562,0.537889,0.18989,7,2,44,0,73,2240
2693,BD,ND,5,15,0.827327,0.544824,0.262219,15,3,168,0,91,8100
2694,BD,ND,7,5,0.890064,0.592372,0.146997,9,3,23,0,78,1620
2695,BD,ND,5,10,0.919448,0.59292,0.249216,6,4,139,139,54,960
2696,BD,ND,5,20,0.897914,0.40125,0.173467,1,4,38,0,62,320
2697,BD,ND,5,20,0.944364,0.680001,0.120395,9,4,14,0,78,2880
2698,BD,ND,3,15,0.87747,0.538111,0.10888,6,3,37,0,75,3240
2699,BD,ND,5,5,0.927201,0.605343,0.166992,14,2,36,0,91,4480
2700,BD,ND,7,5,0.999299,0.402962,0.169103,15,3,22,0,88,2700
2701,BD,ND,5,10,0.883676,0.602193,0.151737,9,2,43,0,78,5760
2702,BD,ND,3,5,0.918724,0.698027,0.132569,3,2,28,0,71,960
2703,BD,ND,5,20,0.829191,0.59968,0.260794,3,3,176,0,67,2160
2704,BD,ND,7,20,0.874717,0.473314,0.211852,14,3,95,0,89,10080
2705,BD,ND,5,5,0.819604,0.443862,0.276005,7,4,258,258,54,560
2706,BD,ND,5,15,0.984234,0.573675,0.113686,7,3,34,0,77,3780
2707,BD,ND,5,20,0.934319,0.686559,0.15282,8,2,98,0,79,10240
2708,BD,ND,5,15,0.967989,0.505253,0.171026,12,3,58,0,86,6480
2709,BD,ND,3,10,0.995864,0.683865,0.232553,13,3,80,0,91,4680
2710,BD,ND,7,20,0.90062,0.688108,0.12677,6,4,21,0,74,1920
2711,BD,ND,3,15,0.936346,0.43617,0.195762,7,4,52,52,54,1680
2712,BD,ND,7,10,0.848091,0.438153,0.169983,13,3,34,0,87,4680
2713,BD,ND,7,5,0.900361,0.475486,0.1481,13,3,29,0,87,2340
2714,BD,ND,7,10,0.930221,0.565015,0.173636,13,3,40,0,86,4680
2715,BD,ND,7,20,0.984088,0.482512,0.237874,1,4,128,128,54,320
2716,BD,ND,7,5,0.93902,0.513795,0.13938,9,2,21,0,79,2880
2717,BD,ND,7,20,0.84871,0.46266,0.2626,6,4,159,0,72,1920
2718,BD,ND,5,10,0.927192,0.525752,0.110454,6,3,23,0,72,2160
2719,BD,ND,7,20,0.854288,0.624697,0.262414,2,2,240,0,65,2560
2720,BD,ND,5,10,0.876508,0.54063,0.130466,2,2,40,0,65,1280
2721,BD,ND,7,20,0.878378,0.507207,0.195477,3,2,157,0,71,3840
2722,BD,ND,5,10,0.842553,0.416084,0.265142,15,2,158,0,90,9600
2723,BD,ND,7,15,0.915121,0.439269,0.114895,11,3,33,0,84,5940
2724,BD,ND,7,5,0.867237,0.630876,0.274779,13,2,181,0,88,4160
2725,BD,ND,5,5,0.950045,0.577216,0.141538,6,4,13,13,54,480
2726,BD,ND,5,20,0.914143,0.660292,0.141432,1,2,92,0,65,1280
2727,BD,ND,7,15,0.906813,0.61265,0.148422,11,3,51,0,82,5940
2728,BD,ND,7,5,0.926176,0.631574,0.181737,3,3,34,0,67,540
2729,BD,ND,3,15,0.819891,0.508791,0.142693,8,4,20,0,80,1920
2730,BD,ND,7,20,0.939047,0.478464,0.185633,3,3,66,0,69,2160
2731,BD,ND,7,15,0.832005,0.4152,0.137208,6,3,38,0,73,3240
2732,BD,ND,7,5,0.857622,0.440754,0.105596,12,3,11,0,84,2160
2733,BD,ND,7,5,0.840971,0.699168,0.100088,6,3,6,0,74,1080
2734,BD,ND,7,15,0.972253,0.542797,0.240826,10,3,90,0,81,5400
2735,BD,ND,7,20,0.966129,0.696026,0.254356,15,4,113,0,92,4800
2736,BD,ND,7,15,0.951964,0.677637,0.142044,4,3,36,0,73,2160
2737,BD,ND,7,15,0.976893,0.585508,0.218097,14,4,58,0,88,3360
2738,BD,ND,5,20,0.950743,0.666037,0.137951,7,3,60,0,78,5040
2739,BD,ND,7,20,0.94315,0.558979,0.258044,11,2,195,0,86,14080
2740,BD,ND,5,15,0.864072,0.539659,0.173229,2,4,37,37,54,480
2741,BD,ND,5,5,0.826551,0.488811,0.272989,15,2,185,0,91,4800
2742,BD,ND,3,5,0.820528,0.531428,0.100761,8,2,14,0,80,2560
2743,BD,ND,7,5,0.919085,0.609191,0.160482,12,3,38,0,84,2160
2744,BD,ND,7,10,0.923064,0.503898,0.248156,8,3,90,0,79,2880
2745,BD,ND,3,20,0.985891,0.636847,0.187815,14,2,151,0,93,17920
2746,BD,ND,7,10,0.816114,0.445045,0.222755,13,3,87,0,89,4680
2747,BD,ND,7,10,0.901153,0.692727,0.170432,12,4,29,0,85,1920
2748,BD,ND,3,5,0.96383,0.685317,0.281049,14,4,289,289,54,1120
2749,BD,ND,5,15,0.894813,0.467918,0.247915,14,4,135,135,54,3360
2750,BD,ND,7,5,0.958621,0.409785,0.260171,14,4,187,187,54,1120
2751,BD,ND,7,10,0.899199,0.453654,0.188818,12,2,63,0,85,7680
2752,BD,ND,7,20,0.986077,0.583754,0.129354,3,4,21,0,67,960
2753,BD,ND,3,20,0.929648,0.44554,0.251499,11,4,195,195,54,3520
2754,BD,ND,3,15,0.848685,0.474272,0.267503,11,2,194,0,86,10560
2755,BD,ND,7,5,0.9719,0.590889,0.259604,5,3,155,155,54,900
2756,BD,ND,5,15,0.920125,0.510634,0.148551,15,4,21,0,91,3600
2757,BD,ND,5,10,0.833749,0.492879,0.213603,1,4,67,67,54,160
2758,BD,ND,5,20,0.818603,0.673039,0.100851,14,4,18,0,88,4480
2759,BD,ND,7,20,0.983755,0.501104,0.192325,14,2,124,0,90,17920
2760,BD,ND,3,5,0.982198,0.43093,0.115122,2,3,14,0,66,360
2761,BD,ND,5,10,0.865009,0.510705,0.166153,3,2,51,0,69,1920
2762,BD,ND,7,20,0.934204,0.493864,0.124492,7,4,20,0,74,2240
2763,BD,ND,7,20,0.914267,0.482572,0.240404,1,3,143,97,56,720
2764,BD,ND,7,15,0.940712,0.643396,0.171465,4,4,36,0,71,960
2765,BD,ND,7,20,0.991917,0.617511,0.280967,11,4,205,0,83,3520
2766,BD,ND,7,20,0.859688,0.583592,0.19977,1,4,62,9,58,320
2767,BD,ND,7,10,0.905416,0.637345,0.180054,13,2,73,0,90,8320
2768,BD,ND,7,20,0.874017,0.56086,0.275511,2,3,192,0,69,1440
2769,BD,ND,7,5,0.907776,0.511918,0.19341,5,3,29,0,73,900
2770,BD,ND,5,20,0.873906,0.447429,0.174396,9,4,32,0,78,2880
2771,BD,ND,7,15,0.998357,0.693008,0.160181,14,2,83,0,91,13440
2772,BD,ND,5,15,0.894059,0.601737,0.253934,15,3,138,0,94,8100
2773,BD,ND,3,20,0.994458,0.426461,0.102642,9,3,41,0,81,6480
2774,BD,ND,7,15,0.84955,0.562284,0.297608,3,2,269,0,71,2880
2775,BD,ND,7,10,0.921748,0.462864,0.148361,3,3,34,0,65,1080
2776,BD,ND,7,5,0.852765,0.555207,0.206822,12,4,60,60,54,960
2777,BD,ND,5,10,0.846802,0.580279,0.259485,7,4,160,160,54,1120
2778,BD,ND,3,20,0.933477,0.594224,0.165825,7,2,109,0,78,8960
2779,BD,ND,7,15,0.93483,0.401034,0.181296,6,3,66,0,75,3240
2780,BD,ND,5,20,0.991626,0.498496,0.185867,10,2,129,0,85,12800
2781,BD,ND,5,5,0.987301,0.672842,0.298856,7,4,405,405,54,560
2782,BD,ND,7,20,0.883904,0.472559,0.225632,14,4,102,0,91,4480
2783,BD,ND,5,5,0.871151,0.45546,0.24614,4,3,112,112,54,720
2784,BD,ND,7,15,0.878219,0.44014,0.233698,5,2,115,0,73,4800
2785,BD,ND,7,5,0.889593,0.469091,0.257807,13,3,123,123,54,2340
2786,BD,ND,7,15,0.964419,0.69715,0.11675,7,3,28,0,76,3780
2787,BD,ND,7,10,0.963915,0.594666,0.118152,14,4,12,0,91,2240
2788,BD,ND,3,10,0.864676,0.643877,0.274492,11,2,192,0,83,7040
2789,BD,ND,7,10,0.873378,0.599072,0.220305,5,4,73,0,74,800
2790,BD,ND,5,5,0.842074,0.425941,0.121469,8,3,10,0,77,1440
2791,BD,ND,7,5,0.813807,0.433407,0.247349,3,2,90,0,68,960
2792,BD,ND,5,5,0.916605,0.528312,0.107767,3,2,14,0,67,960
2793,BD,ND,3,10,0.876327,0.432445,0.205302,8,4,79,79,54,1280
2794,BD,ND,3,15,0.944533,0.606671,0.165034,12,3,63,0,86,6480
2795,BD,ND,7,10,0.861746,0.658442,0.17943,13,2,66,0,90,8320
2796,BD,ND,7,5,0.947916,0.477218,0.157743,9,4,16,0,79,720
2797,BD,ND,5,5,0.994326,0.426908,0.280632,8,2,203,0,77,2560
2798,BD,ND,3,10,0.90198,0.524693,0.211178,7,2,96,0,79,4480
2799,BD,ND,7,20,0.953674,0.592541,0.126333,3,2,74,0,67,3840
2800,BD,ND,7,20,0.828221,0.540268,0.289179,14,4,218,0,90,4480
2801,BD,ND,7,5,0.974119,0.646888,0.203655,1,2,69,59,55,320
2802,BD,ND,3,5,0.835983,0.670346,0.263875,13,2,143,0,88,4160
2803,BD,ND,5,20,0.994783,0.616214,0.148454,8,2,116,0,80,10240
2804,BD,ND,5,10,0.858631,0.409018,0.229252,7,3,87,0,73,2520
2805,BD,ND,7,15,0.861111,0.655218,0.152711,14,2,84,0,89,13440
2806,BD,ND,5,15,0.857287,0.675319,0.245555,7,3,135,0,79,3780
2807,BD,ND,5,20,0.905542,0.491768,0.282807,13,4,234,12,91,4160
2808,BD,ND,7,20,0.863457,0.60695,0.18886,7,2,135,0,78,8960
2809,BD,ND,5,20,0.812676,0.598204,0.230936,2,4,94,94,54,640
2810,BD,ND,3,5,0.951892,0.686058,0.101184,4,2,18,0,73,1280
2811,BD,ND,5,5,0.955971,0.425071,0.2424,11,4,186,186,54,880
2812,BD,ND,7,20,0.945642,0.42481,0.137305,3,4,29,0,66,960
2813,BD,ND,7,5,0.974215,0.565771,0.151467,10,3,15,0,81,1800
2814,BD,ND,5,15,0.9801,0.469858,0.267393,2,2,193,0,66,1920
2815,BD,ND,7,15,0.971922,0.603485,0.244448,11,3,105,0,85,5940
2816,BD,ND,7,15,0.954205,0.447963,0.181271,12,3,78,0,87,6480
2817,BD,ND,7,5,0.960307,0.401545,0.24597,14,4,139,139,54,1120
2818,BD,ND,5,10,0.822511,0.653457,0.182103,14,3,49,0,91,5040
2819,BD,ND,5,15,0.961237,0.434014,0.22544,1,2,156,32,58,960
2820,BD,ND,3,15,0.970883,0.483734,0.199078,3,3,70,0,70,1620
2821,BD,ND,5,5,0.922326,0.520777,0.174659,11,3,19,0,81,1980
2822,BD,ND,7,5,0.906495,0.607614,0.119849,13,3,10,0,87,2340
2823,BD,ND,7,5,0.996284,0.617545,0.119505,8,2,21,0,75,2560
2824,BD,ND,3,5,0.862093,0.523575,0.250927,14,2,115,0,91,4480
