run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
2708,BR,ND,7,10,0.93034,0.443926,0.102286,13,3,23,0,91,4680
2709,BR,ND,7,20,0.834023,0.648686,0.276997,2,3,470,0,70,1440
2710,BR,ND,7,15,0.908523,0.545821,0.248288,3,4,211,211,54,720
2711,BR,ND,5,10,0.992657,0.548663,0.150363,14,4,37,0,87,2240
2712,BR,ND,7,10,0.86374,0.441162,0.114355,6,2,53,0,75,3840
2713,BR,ND,7,10,0.923605,0.545357,0.217863,11,3,147,0,85,3960
2714,BR,ND,3,15,0.800749,0.414873,0.217563,12,2,185,0,88,11520
2715,BR,ND,7,10,0.914525,0.651719,0.16188,4,4,38,0,71,640
2716,BR,ND,5,5,0.904059,0.509041,0.143122,5,4,29,29,54,400
2717,BR,ND,7,10,0.815322,0.543614,0.229769,7,2,210,0,79,4480
2718,BR,ND,7,10,0.985675,0.416318,0.265352,14,4,250,0,91,2240
2719,BR,ND,5,5,0.946986,0.630898,0.20127,14,2,145,0,90,4480
2720,BR,ND,5,15,0.855432,0.419107,0.134315,14,4,29,0,87,3360
2721,BR,ND,5,5,0.963465,0.647909,0.26619,12,2,269,0,85,3840
2722,BR,ND,5,15,0.926893,0.577888,0.130004,11,3,37,0,83,5940
2723,BR,ND,7,10,0.818118,0.55214,0.29471,6,2,547,0,75,3840
2724,BR,ND,7,20,0.88803,0.445688,0.214356,15,2,255,0,92,19200
2725,BR,ND,5,15,0.980571,0.667014,0.235481,14,2,261,0,91,13440
2726,BR,ND,5,10,0.853252,0.594471,0.119019,15,3,26,0,92,5400
2727,BR,ND,7,10,0.998845,0.459338,0.2099,10,3,128,0,82,3600
2728,BR,ND,7,5,0.969382,0.411802,0.22957,9,2,172,0,83,2880
2729,BR,ND,3,20,0.842955,0.596461,0.298543,13,4,462,462,54,4160
2730,BR,ND,5,5,0.980009,0.457739,0.103598,12,3,16,0,81,2160
2731,BR,ND,5,5,0.822451,0.474795,0.109095,6,3,18,0,73,1080
2732,BR,ND,5,10,0.904989,0.492996,0.16352,4,2,77,0,69,2560
2733,BR,ND,5,20,0.928446,0.496154,0.145015,2,3,78,0,64,1440
2734,BR,ND,7,20,0.976491,0.403534,0.288965,7,3,460,0,77,5040
2735,BR,ND,5,10,0.813415,0.66004,0.257427,15,2,339,0,93,9600
2736,BR,ND,3,15,0.815551,0.510801,0.255653,9,3,275,110,75,4860
2737,BR,ND,5,20,0.957055,0.423938,0.20695,7,3,158,0,77,5040
2738,BR,ND,7,10,0.984005,0.445532,0.129669,9,2,39,0,81,5760
2739,BR,ND,7,10,0.957451,0.462313,0.139798,15,4,19,0,90,2400
2740,BR,ND,5,20,0.976699,0.66935,0.28756,14,4,408,408,54,4480
2741,BR,ND,7,5,0.963189,0.500395,0.235785,5,3,149,84,70,900
2742,BR,ND,7,15,0.85892,0.404817,0.226833,10,2,257,0,81,9600
2743,BR,ND,7,5,0.914507,0.598574,0.135528,8,4,11,0,76,640
2744,BR,ND,7,5,0.97472,0.580961,0.190568,12,4,62,62,54,960
2745,BR,ND,5,10,0.838934,0.669921,0.244941,5,4,241,241,54,800
2746,BR,ND,5,5,0.811565,0.689527,0.219867,13,4,139,139,54,1040
2747,BR,ND,7,20,0.835544,0.593404,0.14009,2,3,70,0,69,1440
2748,BR,ND,7,20,0.862092,0.400931,0.272643,7,3,387,0,77,5040
2749,BR,ND,7,20,0.948155,0.563185,0.139208,10,4,36,0,80,3200
2750,BR,ND,7,10,0.861627,0.683923,0.138621,12,2,62,0,87,7680
2751,BR,ND,7,5,0.950005,0.647889,0.125754,14,4,13,0,89,1120
2752,BR,ND,7,5,0.839921,0.674388,0.101709,14,3,7,0,88,2520
2753,BR,ND,7,20,0.910603,0.657949,0.176867,14,3,94,0,90,10080
2754,BR,ND,7,10,0.945712,0.439912,0.111567,4,4,12,0,67,640
2755,BR,ND,7,5,0.836361,0.510458,0.167925,6,4,34,34,54,480
2756,BR,ND,5,10,0.821366,0.462604,0.29063,6,2,467,0,83,3840
2757,BR,ND,7,20,0.951352,0.490313,0.271723,8,3,334,0,79,5760
2758,BR,ND,5,15,0.820527,0.577798,0.268989,12,4,324,324,54,2880
2759,BR,ND,7,20,0.803645,0.662088,0.197932,9,3,143,0,81,6480
2760,BR,ND,7,5,0.857877,0.653019,0.21775,9,4,159,159,54,720
2761,BR,ND,7,10,0.911718,0.441565,0.259351,7,2,286,0,75,4480
2762,BR,ND,7,5,0.868822,0.424119,0.173983,10,4,43,0,78,800
2763,BR,ND,5,5,0.96681,0.44571,0.217584,8,4,135,135,54,640
2764,BR,ND,5,10,0.805198,0.498083,0.294437,6,4,395,395,54,960
2765,BR,ND,5,10,0.821312,0.643753,0.133174,6,2,48,0,75,3840
2766,BR,ND,7,20,0.930612,0.602971,0.116188,8,3,50,0,78,5760
2767,BR,ND,5,5,0.884055,0.481479,0.175083,9,3,39,0,80,1620
2768,BR,ND,7,20,0.964888,0.571515,0.137859,4,4,29,0,71,1280
2769,BR,ND,7,10,0.81358,0.537755,0.173965,4,3,63,0,69,1440
2770,BR,ND,5,5,0.814087,0.647376,0.294695,4,3,422,422,54,720
2771,BR,ND,7,10,0.951223,0.493118,0.175024,7,2,106,0,76,4480
2772,BR,ND,7,10,0.858449,0.415103,0.161727,4,3,64,0,69,1440
2773,BR,ND,3,5,0.813025,0.407221,0.280676,5,3,334,334,54,900
2774,BR,ND,5,10,0.903536,0.649989,0.144124,5,2,68,0,73,3200
2775,BR,ND,5,20,0.813505,0.512951,0.119389,6,2,96,0,77,7680
2776,BR,ND,7,20,0.858713,0.529767,0.165436,14,4,58,0,87,4480
2777,BR,ND,5,5,0.811536,0.631658,0.141795,8,2,33,0,80,2560
2778,BR,ND,5,15,0.826262,0.667971,0.152082,11,4,54,0,85,2640
2779,BR,ND,5,15,0.96359,0.592238,0.1901,3,4,83,0,68,720
2780,BR,ND,5,5,0.840511,0.675219,0.166339,12,3,49,0,85,2160
2781,BR,ND,7,10,0.810608,0.689716,0.128049,11,2,47,0,85,7040
2782,BR,ND,7,5,0.819583,0.462965,0.249099,12,3,235,159,82,2160
2783,BR,ND,7,15,0.870363,0.688321,0.123091,15,2,63,0,94,14400
2784,BR,ND,3,15,0.993578,0.486403,0.18653,11,3,115,0,84,5940
2785,BR,ND,5,15,0.920226,0.437307,0.298997,2,3,450,349,65,1080
2786,BR,ND,7,20,0.894975,0.63712,0.262119,6,3,366,0,77,4320
2787,BR,ND,5,15,0.910128,0.682278,0.160213,11,4,46,0,85,2640
2788,BR,ND,3,10,0.849013,0.632783,0.167991,4,4,53,53,54,640
2789,BR,ND,7,15,0.832255,0.420335,0.170677,9,2,104,0,81,8640
2790,BR,ND,7,15,0.98436,0.512576,0.143369,2,4,27,0,64,480
2791,BR,ND,3,10,0.916075,0.541849,0.204751,2,4,100,100,54,320
2792,BR,ND,5,15,0.907811,0.699603,0.220226,8,4,148,0,77,1920
2793,BR,ND,7,5,0.872056,0.656067,0.102484,11,2,20,0,84,3520
2794,BR,ND,7,20,0.95789,0.465358,0.185367,13,4,74,0,89,4160
2795,BR,ND,7,15,0.90027,0.583521,0.160635,4,4,50,0,72,960
2796,BR,ND,5,20,0.815083,0.564699,0.241644,14,3,306,0,90,10080
2797,BR,ND,7,5,0.848678,0.487328,0.269801,8,4,356,356,54,640
2798,BR,ND,7,20,0.971834,0.53221,0.122728,14,4,19,0,91,4480
2799,BR,ND,5,20,0.890978,0.605894,0.185974,5,2,180,0,74,6400
2800,BR,ND,3,10,0.969484,0.571273,0.268864,3,4,356,356,54,480
2801,BR,ND,5,5,0.924278,0.609837,0.126076,15,3,13,0,91,2700
2802,BR,ND,5,10,0.903776,0.573649,0.259573,5,2,320,0,71,3200
2803,BR,ND,7,10,0.884856,0.641503,0.130531,7,4,20,0,79,1120
2804,BR,ND,7,15,0.964394,0.423735,0.267351,9,4,316,0,79,2160
2805,BR,ND,5,20,0.944201,0.574437,0.118785,10,3,45,0,83,7200
2806,BR,ND,7,5,0.938156,0.449924,0.155446,11,4,23,0,82,880
2807,BR,ND,3,20,0.904311,0.464263,0.157254,13,4,42,0,87,4160
2808,BR,ND,3,5,0.976353,0.571252,0.177543,3,3,49,49,54,540
2809,BR,ND,7,10,0.95603,0.576353,0.266094,14,2,373,0,89,8960
2810,BR,ND,5,10,0.896608,0.543552,0.158337,12,4,42,42,54,1920
2811,BR,ND,3,20,0.902765,0.69511,0.175244,3,2,190,0,70,3840
2812,BR,ND,5,5,0.991619,0.621543,0.22466,1,4,154,154,54,80
2813,BR,ND,7,10,0.953761,0.600482,0.224917,9,3,159,0,79,3240
2814,BR,ND,7,20,0.824057,0.497573,0.164557,10,2,129,0,83,12800
2815,BR,ND,7,15,0.801387,0.610374,0.128398,3,3,49,0,66,1620
2816,BR,ND,5,20,0.816601,0.476229,0.148125,11,3,73,0,86,7920
2817,BR,ND,3,20,0.84964,0.684887,0.120233,8,4,31,0,79,2560
2818,BR,ND,5,20,0.847591,0.535159,0.170638,4,2,161,0,70,5120
2819,BR,ND,7,5,0.927148,0.456614,0.157149,9,3,47,0,80,1620
2820,BR,ND,5,5,0.963995,0.586679,0.248269,12,2,233,0,85,3840
2821,BR,ND,7,5,0.906602,0.64354,0.155014,7,4,40,0,74,560
2822,BR,ND,5,10,0.833206,0.519766,0.212984,15,3,167,0,94,5400
2823,BR,ND,7,10,0.944137,0.650408,0.299458,1,3,430,430,54,360
2824,BR,ND,7,15,0.814414,0.540543,0.158276,5,4,43,0,71,1200
2825,BR,ND,5,15,0.957589,0.461028,0.241567,14,4,178,178,54,3360
2826,BR,ND,5,5,0.967374,0.423903,0.265943,2,3,263,263,54,360
2827,BR,ND,7,20,0.864607,0.4782,0.253612,5,3,347,0,74,3600
2828,BR,ND,7,15,0.867165,0.593703,0.29979,8,2,490,0,78,7680
2829,BR,ND,7,15,0.893473,0.439049,0.277804,3,4,341,341,54,720
2830,BR,ND,7,5,0.899553,0.569295,0.132481,2,3,31,0,64,360
2831,BR,ND,5,5,0.969809,0.598298,0.232994,12,2,178,0,90,3840
2832,BR,ND,7,15,0.952532,0.636985,0.101916,9,2,51,0,82,8640
2833,BR,ND,5,5,0.878469,0.521554,0.295523,6,3,399,399,54,1080
2834,BR,ND,7,10,0.913267,0.481778,0.239102,1,4,164,164,54,160
2835,BR,ND,5,15,0.860135,0.453392,0.14728,9,2,95,0,82,8640
2836,BR,ND,5,5,0.805357,0.657065,0.256203,10,2,271,0,81,3200
2837,BR,ND,5,5,0.859679,0.599432,0.133486,3,4,19,0,66,240
2838,BR,ND,7,20,0.82383,0.563314,0.148746,9,3,72,0,81,6480
2839,BR,ND,5,5,0.935453,0.405554,0.111772,14,4,5,0,89,1120
2840,BR,ND,5,10,0.833522,0.400212,0.201684,11,2,155,0,85,7040
2841,BR,ND,5,20,0.984715,0.556351,0.123062,13,2,96,0,86,16640
2842,BR,ND,5,5,0.950574,0.688211,0.252033,15,4,236,236,54,1200
2843,BR,ND,5,5,0.801682,0.625338,0.109391,3,3,11,0,67,540
2844,BR,ND,5,20,0.804757,0.479906,0.124177,6,2,91,0,77,7680
2845,BR,ND,5,20,0.822223,0.67193,0.267425,15,4,320,320,54,4800
2846,BR,ND,5,5,0.956479,0.437524,0.257539,9,3,282,282,54,1620
2847,BR,ND,7,20,0.902172,0.587134,0.154302,14,2,116,0,91,17920
2848,BR,ND,5,20,0.939184,0.642014,0.279418,1,3,419,419,54,720
2849,BR,ND,5,5,0.963349,0.682911,0.260635,9,2,310,0,82,2880
2850,BR,ND,7,5,0.852925,0.477468,0.125025,7,2,23,0,75,2240
2851,BR,ND,5,10,0.803695,0.505625,0.210647,11,3,151,0,85,3960
2852,BR,ND,3,20,0.972139,0.51592,0.11051,10,3,62,0,84,7200
2853,BR,ND,7,10,0.86083,0.464997,0.259461,2,4,241,241,54,320
2854,BR,ND,3,15,0.902971,0.450343,0.114499,14,4,17,0,91,3360
2855,BR,ND,7,15,0.822541,0.457406,0.228379,8,2,202,0,80,7680
2856,BR,ND,7,15,0.848955,0.613862,0.17477,7,2,121,0,78,6720
2857,BR,ND,7,15,0.881623,0.573524,0.261516,12,2,365,0,85,11520
2858,BR,ND,3,5,0.806504,0.677124,0.243463,10,2,220,100,76,3200
2859,BR,ND,5,5,0.950785,0.660254,0.2006,12,4,75,75,54,960
2860,BR,ND,7,10,0.944609,0.40228,0.23514,10,4,168,168,54,1600
2861,BR,ND,7,10,0.876019,0.433368,0.260301,5,3,275,0,74,1800
2862,BR,ND,7,15,0.916732,0.590868,0.23312,14,4,185,0,90,3360
2863,BR,ND,7,20,0.862451,0.546388,0.283404,14,2,499,0,90,17920
2864,BR,ND,5,15,0.993896,0.41279,0.257344,1,3,304,304,54,540
2865,BR,ND,5,5,0.870732,0.614657,0.18252,2,3,66,66,54,360
2866,BR,ND,7,15,0.87225,0.648599,0.165607,6,4,75,0,76,1440
2867,BR,ND,3,5,0.917435,0.610456,0.242688,10,2,230,0,83,3200
2868,BR,ND,5,5,0.923805,0.573866,0.198593,6,2,106,0,76,1920
2869,BR,ND,7,15,0.80954,0.496938,0.191655,12,2,143,0,87,11520
2870,BR,ND,7,20,0.802127,0.549781,0.26621,9,4,349,0,79,2880
2871,BR,ND,7,15,0.863525,0.561484,0.218913,15,3,177,0,91,8100
2872,BR,ND,5,10,0.896965,0.420081,0.149847,10,4,42,0,80,1600
2873,BR,ND,5,10,0.997258,0.53061,0.12602,14,4,19,0,88,2240
2874,BR,ND,3,15,0.947536,0.459603,0.244364,4,3,231,231,54,2160
2875,BR,ND,7,10,0.823982,0.556959,0.117412,4,2,54,0,70,2560
2876,BR,ND,3,10,0.917994,0.567585,0.294394,4,2,436,436,54,2560
2877,BR,ND,3,20,0.802677,0.500804,0.15215,6,2,122,0,73,7680
2878,BR,ND,7,5,0.880514,0.675059,0.225425,6,4,172,172,54,480
2879,BR,ND,7,5,0.934225,0.637582,0.138936,9,3,24,0,77,1620
2880,BR,ND,5,20,0.936349,0.428847,0.132057,1,3,59,0,67,720
2881,BR,ND,7,20,0.88819,0.535283,0.289031,6,2,579,0,77,7680
2882,BR,ND,7,5,0.810552,0.637048,0.253563,2,2,236,236,54,640
2883,BR,ND,5,5,0.801079,0.612279,0.23636,15,2,176,0,92,4800
2884,BR,ND,7,20,0.806437,0.489619,0.239364,4,2,295,0,72,5120
2885,BR,ND,5,10,0.88728,0.591464,0.127645,10,3,25,0,84,3600
2886,BR,ND,5,15,0.919734,0.587935,0.208966,3,3,126,87,63,1620
2887,BR,ND,7,15,0.80421,0.422642,0.151669,2,2,98,0,67,1920
2888,BR,ND,5,15,0.912346,0.43942,0.227957,3,4,190,190,54,720
2889,BR,ND,5,10,0.84638,0.442414,0.118682,14,2,47,0,89,8960
2890,BR,ND,5,5,0.903074,0.674238,0.148957,10,3,16,0,82,1800
2891,BR,ND,7,20,0.82087,0.555563,0.119793,7,4,27,0,76,2240
2892,BR,ND,7,15,0.860755,0.501766,0.111196,6,2,55,0,75,5760
2893,BR,ND,7,5,0.92921,0.630572,0.108785,8,2,24,0,80,2560
2894,BR,ND,7,15,0.966449,0.590304,0.208186,12,3,146,0,86,6480
2895,BR,ND,7,10,0.995329,0.404927,0.274126,2,4,326,326,54,320
2896,BR,ND,3,15,0.968209,0.524197,0.260586,2,4,258,258,54,480
2897,BR,ND,5,20,0.801148,0.670947,0.133156,3,4,33,0,71,960
2898,BR,ND,7,15,0.831083,0.637944,0.251806,13,4,242,0,85,3120
2899,BR,ND,7,5,0.99103,0.41919,0.29652,5,4,363,363,54,400
2900,BR,ND,7,15,0.826239,0.464557,0.150665,10,2,87,0,82,9600
2901,BR,ND,5,10,0.959799,0.676205,0.221781,2,2,156,0,67,1280
2902,BR,ND,7,20,0.802301,0.548767,0.299358,8,3,488,0,81,5760
2903,BR,ND,3,20,0.908346,0.499776,0.141202,14,3,52,0,93,10080
2904,BR,ND,5,15,0.960834,0.66783,0.239271,3,3,236,0,69,1620
2905,BR,ND,5,5,0.971655,0.613506,0.119715,7,2,17,0,75,2240
2906,BR,ND,7,15,0.951247,0.675375,0.274415,6,4,339,339,54,1440
2907,BR,ND,3,5,0.945884,0.410006,0.112005,12,4,16,0,83,960
2908,BR,ND,5,10,0.887117,0.537593,0.223906,9,4,104,104,54,1440
2909,BR,ND,5,10,0.811351,0.640339,0.146728,4,3,51,0,70,1440
2910,BR,ND,3,20,0.905835,0.47238,0.250188,9,2,350,0,79,11520
2911,BR,ND,5,15,0.823486,0.685176,0.299227,9,3,425,0,79,4860
2912,BR,ND,7,10,0.924636,0.646203,0.156121,5,4,30,0,73,800
2913,BR,ND,5,20,0.993699,0.630291,0.116321,7,2,88,0,77,8960
2914,BR,ND,5,20,0.858225,0.495185,0.245899,4,3,307,0,70,2880
2915,BR,ND,5,5,0.850439,0.699947,0.278417,10,3,297,297,54,1800
2916,BR,ND,5,10,0.960031,0.697395,0.224834,10,3,149,0,84,3600
2917,BR,ND,3,20,0.87799,0.467221,0.189392,7,4,93,93,54,2240
2918,BR,ND,5,15,0.914128,0.607313,0.154888,11,4,47,0,85,2640
2919,BR,ND,7,5,0.823259,0.676135,0.170613,13,3,45,0,86,2340
2920,BR,ND,5,5,0.866594,0.525309,0.274724,12,2,378,0,87,3840
2921,BR,ND,3,5,0.959362,0.656545,0.272371,14,2,334,283,86,4480
2922,BR,ND,7,10,0.834484,0.492077,0.2889,9,4,374,374,54,1440
2923,BR,ND,7,10,0.992597,0.682107,0.272238,13,4,302,302,54,2080
2924,BR,ND,3,20,0.953634,0.633447,0.168666,15,3,92,0,93,10800
2925,BR,ND,5,5,0.966553,0.454152,0.232584,10,3,154,0,81,1800
2926,BR,ND,7,5,0.821281,0.402513,0.208336,4,3,110,0,73,720
2927,BR,ND,7,10,0.979333,0.491027,0.134493,6,3,43,0,74,2160
2928,BR,ND,7,20,0.896045,0.670107,0.263535,15,3,357,0,95,10800
2929,BR,ND,7,10,0.892102,0.435284,0.143876,13,3,44,0,86,4680
2930,BR,ND,3,10,0.956844,0.455396,0.291048,13,3,390,199,84,4680
2931,BR,ND,5,20,0.877075,0.46494,0.109281,13,4,21,0,88,4160
2932,BR,ND,7,20,0.827521,0.4685,0.185164,15,3,132,0,94,10800
2933,BR,ND,5,10,0.823661,0.414184,0.243329,3,4,191,191,54,480
2934,BR,ND,7,5,0.98976,0.414291,0.165159,15,2,65,0,91,4800
2935,BR,ND,5,15,0.951378,0.690608,0.239176,6,2,295,0,74,5760
2936,BR,ND,5,5,0.980343,0.639205,0.173954,2,4,49,49,54,160
2937,BR,ND,5,15,0.820769,0.504058,0.226427,8,2,242,0,81,7680
2938,BR,ND,5,10,0.899025,0.484304,0.279014,15,3,432,0,93,5400
2939,BR,ND,7,5,0.865271,0.504292,0.258009,5,2,247,0,73,1600
2940,BR,ND,7,10,0.855789,0.491582,0.209217,13,3,128,0,88,4680
2941,BR,ND,7,20,0.810328,0.4184,0.127751,13,3,61,0,88,9360
2942,BR,ND,7,15,0.835878,0.654574,0.150319,9,3,71,0,83,4860
2943,BR,ND,7,5,0.840314,0.441249,0.244721,15,2,217,0,91,4800
2944,BR,ND,3,15,0.956458,0.527656,0.10995,11,4,18,0,84,2640
2945,BR,ND,3,20,0.999216,0.501394,0.197899,7,4,116,116,54,2240
2946,BR,ND,7,15,0.80103,0.62721,0.243526,1,2,298,199,59,960
2947,BR,ND,3,10,0.89773,0.509222,0.132697,2,2,57,0,69,1280
2948,BR,ND,7,10,0.992058,0.635141,0.145643,11,2,69,0,87,7040
2949,BR,ND,7,20,0.987216,0.5146,0.154138,12,3,70,0,86,8640
2950,BR,ND,7,15,0.855346,0.687501,0.133831,8,2,76,0,81,7680
2951,BR,ND,5,20,0.825989,0.622672,0.298618,7,4,505,505,54,2240
2952,BR,ND,7,15,0.908387,0.535823,0.236156,12,3,214,0,84,6480
2953,BR,ND,3,5,0.973588,0.495094,0.276194,13,3,338,338,54,2340
2954,BR,ND,7,20,0.87827,0.511337,0.27861,14,2,447,0,91,17920
2955,BR,ND,7,10,0.888987,0.571034,0.207366,7,3,122,0,77,2520
2956,BR,ND,5,10,0.916924,0.470769,0.202009,12,2,152,0,87,7680
2957,BR,ND,5,20,0.858982,0.647201,0.234098,1,3,217,22,61,720
2958,BR,ND,7,5,0.824032,0.439643,0.212901,4,2,126,0,69,1280
2959,BR,ND,5,5,0.885243,0.632397,0.121564,4,4,10,0,65,320
2960,BR,ND,5,10,0.8725,0.567777,0.20166,13,4,133,133,54,2080
2961,BR,ND,7,20,0.856774,0.670824,0.235597,9,4,202,0,79,2880
2962,BR,ND,7,15,0.950071,0.475805,0.264892,1,2,382,330,59,960
2963,BR,ND,7,5,0.941946,0.476032,0.204481,10,3,118,0,81,1800
2964,BR,ND,5,10,0.800842,0.550974,0.154392,3,2,77,0,77,1920
2965,BR,ND,3,5,0.876965,0.561899,0.220054,14,4,141,141,54,1120
2966,BR,ND,5,20,0.990469,0.532008,0.220339,6,3,213,0,76,4320
2967,BR,ND,7,20,0.852221,0.403465,0.213186,14,4,195,0,87,4480
2968,BR,ND,5,10,0.876136,0.489486,0.131144,15,4,14,0,92,2400
2969,BR,ND,3,10,0.987011,0.681827,0.138754,12,4,12,0,85,1920
2970,BR,ND,7,20,0.898037,0.669406,0.208373,10,2,207,0,85,12800
2971,BR,ND,7,20,0.981447,0.486627,0.125676,1,2,85,0,62,1280
2972,BR,ND,5,5,0.873923,0.644171,0.283106,11,4,393,393,54,880
2973,BR,ND,3,5,0.832829,0.690808,0.272129,7,3,290,290,54,1260
2974,BR,ND,7,20,0.932076,0.476815,0.165364,15,3,118,0,93,10800
2975,BR,ND,7,15,0.83114,0.535471,0.238032,6,2,272,0,76,5760
2976,BR,ND,7,5,0.941802,0.475741,0.17459,15,4,38,0,93,1200
2977,BR,ND,7,5,0.995342,0.458315,0.26321,11,4,253,253,54,880
2978,BR,ND,7,5,0.875437,0.665551,0.114162,11,3,16,0,80,1980
2979,BR,ND,7,20,0.973237,0.679709,0.145728,11,4,41,0,83,3520
2980,BR,ND,3,20,0.991549,0.688701,0.170551,2,2,127,0,68,2560
2981,BR,ND,7,15,0.930934,0.636352,0.131506,7,4,35,0,75,1680
2982,BR,ND,3,5,0.809282,0.45857,0.215363,12,3,133,133,54,2160
2983,BR,ND,5,20,0.943678,0.422323,0.122917,12,4,20,0,85,3840
2984,BR,ND,7,15,0.979254,0.530012,0.282831,8,3,398,0,78,4320
2985,BR,ND,5,20,0.847851,0.583664,0.24517,6,2,336,0,76,7680
2986,BR,ND,7,20,0.823948,0.505101,0.2753,1,4,341,341,54,320
2987,BR,ND,7,20,0.806205,0.640742,0.292214,11,2,561,0,83,14080
2988,BR,ND,7,15,0.88672,0.500897,0.216232,10,4,156,0,82,2400
2989,BR,ND,5,15,0.912123,0.567926,0.289561,8,4,389,389,54,1920
2990,BR,ND,7,10,0.833015,0.489979,0.152786,1,2,93,0,62,640
2991,BR,ND,5,15,0.842868,0.602647,0.23287,15,4,214,0,90,3600
2992,BR,ND,3,10,0.88702,0.407719,0.237167,14,2,250,0,93,8960
2993,BR,ND,5,5,0.922452,0.45557,0.238842,8,3,163,0,81,1440
2994,BR,ND,5,20,0.872164,0.628325,0.135799,9,4,32,0,81,2880
2995,BR,ND,7,20,0.959395,0.620149,0.173903,7,4,72,0,79,2240
2996,BR,ND,5,20,0.994227,0.61986,0.250413,15,2,332,0,95,19200
2997,BR,ND,7,10,0.833964,0.593112,0.281549,4,4,378,378,54,640
2998,BR,ND,7,15,0.836461,0.485759,0.238563,13,2,274,0,89,12480
2999,BR,ND,7,20,0.999433,0.472998,0.19027,12,3,131,0,86,8640
3000,BR,ND,7,15,0.850066,0.581508,0.13659,4,2,81,0,72,3840
3001,BR,ND,7,15,0.845002,0.520424,0.252013,2,3,277,0,69,1080
3002,BR,ND,7,10,0.8145,0.596868,0.285838,2,4,429,429,54,320
3003,BR,ND,3,5,0.93296,0.52218,0.242314,9,2,248,248,54,2880
3004,BR,ND,5,10,0.914939,0.462111,0.289433,14,4,370,370,54,2240
3005,BR,ND,7,15,0.914397,0.530782,0.286869,3,3,422,0,79,1620
3006,BR,ND,5,15,0.822331,0.416508,0.231502,1,3,186,186,54,540
3007,BR,ND,7,5,0.904825,0.444324,0.298276,8,3,462,462,54,1440
3008,BR,ND,7,20,0.999015,0.598125,0.162959,11,2,152,0,86,14080
3009,BR,ND,7,5,0.850694,0.547952,0.102878,5,2,22,0,70,1600
3010,BR,ND,3,5,0.965175,0.693466,0.132246,3,4,6,0,64,240
3011,BR,ND,7,5,0.918875,0.615478,0.218388,14,4,129,129,54,1120
3012,BR,ND,7,15,0.996468,0.691041,0.291405,13,3,435,0,90,7020
3013,BR,ND,7,20,0.817498,0.472989,0.130193,3,2,91,0,70,3840
3014,BR,ND,7,10,0.993483,0.59742,0.106337,10,2,32,0,83,6400
3015,BR,ND,7,20,0.941588,0.610757,0.245606,3,4,212,211,64,960
3016,BR,ND,3,10,0.925928,0.626959,0.201527,14,3,125,0,91,5040
3017,BR,ND,7,15,0.827974,0.413443,0.266904,6,4,338,338,54,1440
3018,BR,ND,5,10,0.896887,0.691195,0.247615,5,3,256,0,72,1800
3019,BR,ND,3,10,0.925477,0.673032,0.17911,10,4,54,54,54,1600
3020,BR,ND,5,10,0.841748,0.620256,0.1342,11,4,15,0,81,1760
3021,BR,ND,7,15,0.982941,0.497616,0.181236,8,3,84,0,78,4320
3022,BR,ND,3,20,0.842118,0.45325,0.171161,3,4,57,57,54,960
3023,BR,ND,7,20,0.874227,0.588834,0.126097,2,3,46,0,66,1440
3024,BR,ND,5,5,0.851586,0.696353,0.297028,14,2,433,151,91,4480
3025,BR,ND,5,20,0.952726,0.526294,0.128688,4,3,61,0,71,2880
3026,BR,ND,7,10,0.879875,0.531422,0.195768,2,4,116,116,54,320
3027,BR,ND,5,10,0.874828,0.625991,0.131365,8,3,33,0,78,2880
3028,BR,ND,7,5,0.893169,0.449731,0.131885,9,2,37,0,82,2880
3029,BR,ND,7,20,0.880145,0.42906,0.104223,12,2,82,0,87,15360
3030,BR,ND,7,20,0.830217,0.539446,0.254769,11,2,375,0,85,14080
3031,BR,ND,7,15,0.808043,0.651303,0.169807,3,4,57,0,71,720
3032,BR,ND,5,20,0.983338,0.694605,0.29144,12,3,424,0,85,8640
3033,BR,ND,5,20,0.858434,0.420595,0.244786,15,3,278,0,93,10800
3034,BR,ND,5,5,0.947293,0.426008,0.172996,8,2,59,0,78,2560
3035,BR,ND,7,20,0.912337,0.52009,0.299287,4,4,415,415,54,1280
3036,BR,ND,7,10,0.91834,0.557842,0.107912,3,3,25,0,69,1080
3037,BR,ND,3,5,0.860974,0.432444,0.202154,14,4,95,95,54,1120
3038,BR,ND,7,10,0.995373,0.502588,0.186657,15,3,83,0,92,5400
3039,BR,ND,5,10,0.939145,0.628137,0.159554,7,2,61,0,79,4480
3040,BR,ND,7,5,0.844853,0.599084,0.188961,11,4,77,77,54,880
3041,BR,ND,3,20,0.883833,0.469178,0.25239,7,3,300,189,70,5040
3042,BR,ND,7,15,0.808994,0.523794,0.243516,7,2,358,0,76,6720
3043,BR,ND,5,15,0.984916,0.592208,0.276319,4,3,374,238,64,2160
3044,BR,ND,7,5,0.814803,0.467563,0.109539,1,2,15,0,59,320
3045,BR,ND,7,10,0.859744,0.46287,0.209271,2,4,118,118,54,320
3046,BR,ND,7,10,0.889131,0.687755,0.128786,1,2,47,0,62,640
3047,BR,ND,3,5,0.860881,0.569657,0.116041,2,2,23,0,67,640
3048,BR,ND,5,5,0.977725,0.440035,0.260042,4,4,255,255,54,320
3049,BR,ND,7,5,0.980059,0.605971,0.148662,7,2,50,0,76,2240
